ts_name,buy_time,buy_week,buy_point,sell_time,sell_week,sell_point,return,cycle,cycle_per,bull_bear
洛阳钼业,2022-06-17,星期五,3.92,2022-09-12,星期一,7.54,92,87,1.06,bull
雅化集团,2022-01-28,星期五,22.64,2022-09-13,星期二,46.82,106,228,0.46,bull
芒果超媒,2022-10-12,星期三,1.87,2022-01-04,星期二,59.8,3097,53,58.43,bear
分众传媒,2022-10-27,星期四,3.29,2022-01-05,星期三,8.75,165,39,4.23,bear
中国长城,2022-04-27,星期三,7.8,2022-01-18,星期二,15.95,104,235,0.44,bear
太阳纸业,2022-07-27,星期三,8.8,2022-05-09,星期一,13.15,49,255,0.19,bear
